2025-01-03 18:05:59,055, Iteration, Mode, loss, accuracy
2025-01-03 18:08:26,888, 401, train, 1.812776, 0.309375
2025-01-03 18:08:27,270, 402, train, 1.613141, 0.477679
2025-01-03 18:08:27,625, 403, train, 1.519371, 0.455100
2025-01-03 18:08:27,840, 404, train, 1.854318, 0.326472
2025-01-03 18:08:28,316, 405, train, 1.693232, 0.384549
2025-01-03 18:08:28,568, 406, train, 1.633922, 0.409976
2025-01-03 18:08:28,865, 407, train, 1.482895, 0.523337
2025-01-03 18:08:29,358, 408, train, 1.541164, 0.459201
2025-01-03 18:08:29,625, 409, train, 1.539968, 0.432813
2025-01-03 18:08:29,863, 410, train, 1.414219, 0.470703
2025-01-03 18:08:30,166, 411, train, 1.807900, 0.325921
2025-01-03 18:08:30,669, 412, train, 1.468534, 0.520499
2025-01-03 18:08:31,016, 413, train, 1.304814, 0.512139
2025-01-03 18:08:31,465, 414, train, 1.638932, 0.421942
2025-01-03 18:08:31,721, 415, train, 1.629694, 0.459375
2025-01-03 18:08:32,042, 416, train, 1.597834, 0.514323
2025-01-03 18:08:32,361, 417, train, 1.753863, 0.345052
