2025-01-03 18:56:09,791, Iteration, Mode, loss, accuracy
2025-01-03 18:58:02,600, 171, train, 1.986280, 0.278125
2025-01-03 18:58:03,049, 172, train, 1.999495, 0.331250
2025-01-03 18:58:03,759, 173, train, 1.836643, 0.450195
2025-01-03 18:58:04,209, 174, train, 1.942049, 0.320673
2025-01-03 18:58:05,626, 174, eval, 2.075487, 0.220117
2025-01-03 18:58:06,220, 175, train, 1.722357, 0.471583
2025-01-03 18:58:06,603, 176, train, 1.521796, 0.523438
2025-01-03 18:58:07,125, 177, train, 1.696718, 0.349359
2025-01-03 18:58:08,024, 178, train, 1.778048, 0.406250
2025-01-03 18:58:08,712, 179, train, 2.135737, 0.310922
2025-01-03 18:58:09,352, 180, train, 1.835875, 0.324777
2025-01-03 18:58:09,801, 181, train, 1.757866, 0.350000
2025-01-03 18:58:10,443, 182, train, 1.826667, 0.327009
2025-01-03 18:58:10,753, 183, train, 2.212976, 0.166617
2025-01-03 18:58:11,497, 184, train, 1.802991, 0.440355
2025-01-03 18:58:12,153, 185, train, 1.563776, 0.449777
2025-01-03 18:58:12,615, 186, train, 1.946825, 0.274279
2025-01-03 18:58:12,981, 187, train, 1.681076, 0.507812
2025-01-03 18:58:13,614, 188, train, 1.993912, 0.296274
2025-01-03 18:58:13,809, 189, train, 1.875607, 0.144531
2025-01-03 18:58:14,467, 190, train, 1.853223, 0.372768
2025-01-03 18:58:15,047, 191, train, 1.723474, 0.408854
2025-01-03 18:58:15,752, 192, train, 1.939162, 0.273438
2025-01-03 18:58:16,288, 193, train, 1.790935, 0.454728
2025-01-03 18:58:16,579, 194, train, 2.083099, 0.174479
2025-01-03 18:58:17,063, 195, train, 1.405477, 0.664062
2025-01-03 18:58:18,015, 196, train, 1.816242, 0.291406
2025-01-03 18:58:18,624, 197, train, 1.845653, 0.338170
2025-01-03 18:58:18,721, 198, train, 1.447875, 0.773438
2025-01-03 18:58:19,257, 199, train, 1.990897, 0.320312
2025-01-03 18:58:20,665, 199, eval, 1.985719, 0.240430
2025-01-03 18:58:21,395, 200, train, 1.846949, 0.320688
2025-01-03 18:58:22,098, 201, train, 1.855965, 0.300481
2025-01-03 18:58:22,463, 202, train, 1.610025, 0.580829
2025-01-03 18:58:23,096, 203, train, 1.719507, 0.352679
2025-01-03 18:58:23,485, 204, train, 1.556937, 0.507812
2025-01-03 18:58:24,150, 205, train, 1.498671, 0.501889
2025-01-03 18:58:24,877, 206, train, 1.752733, 0.411133
2025-01-03 18:58:25,411, 207, train, 1.879414, 0.343750
2025-01-03 18:58:25,903, 208, train, 1.753320, 0.379207
2025-01-03 18:58:26,341, 209, train, 1.703840, 0.461298
2025-01-03 18:58:27,142, 210, train, 1.753624, 0.394097
2025-01-03 18:58:27,603, 211, train, 2.091113, 0.203486
2025-01-03 18:58:28,279, 212, train, 1.925801, 0.319196
2025-01-03 18:58:29,125, 213, train, 1.745672, 0.380208
2025-01-03 18:58:29,684, 214, train, 1.858909, 0.399740
2025-01-03 18:58:30,242, 215, train, 1.773429, 0.407552
2025-01-03 18:58:30,703, 216, train, 1.465660, 0.610337
2025-01-03 18:58:31,047, 217, train, 1.784819, 0.381310
2025-01-03 18:58:31,991, 218, train, 1.791596, 0.360156
2025-01-03 18:58:32,571, 219, train, 1.481390, 0.529948
2025-01-03 18:58:33,010, 220, train, 1.760013, 0.466587
2025-01-03 18:58:33,858, 221, train, 1.562696, 0.465278
2025-01-03 18:58:34,691, 222, train, 1.682012, 0.414196
2025-01-03 18:58:35,423, 223, train, 1.801716, 0.390475
2025-01-03 18:58:36,002, 224, train, 1.443266, 0.564904
2025-01-03 18:58:37,405, 224, eval, 2.024948, 0.258496
2025-01-03 18:58:38,084, 225, train, 1.905697, 0.262320
2025-01-03 18:58:38,837, 226, train, 1.775412, 0.365234
2025-01-03 18:58:39,104, 227, train, 1.798034, 0.403646
